종가,오픈,고가,저가
1065.38,1074.11,1074.57,1065.08
1065.02,1065.19,1068.05,1063.39
1066.88,1065.03,1068.9,1062.1
1064.55,1066.87,1069.6,1061.61
1069.78,1064.56,1070.46,1062.95
1070.53,1069.77,1072.6,1065.4
1073.49,1070.54,1074.81,1069.66
1071.91,1073.49,1074.2,1068.37
1064.76,1071.52,1073.56,1064.02
1081.21,1065.15,1081.79,1064.71
1083.87,1081.21,1086.53,1076.39
1075.69,1084.3,1084.55,1075.19
1075.13,1075.59,1076.81,1067.97
1064.56,1075.13,1075.61,1063.18
1063.08,1064.56,1068.81,1061.09
1061.26,1063.08,1066.7,1060.8
1057.16,1060.56,1063.06,1053.0
1054.94,1057.16,1060.1,1054.1
1058.28,1054.94,1066.45,1054.63
1062.63,1058.28,1064.2,1057.41
1070.76,1062.63,1072.78,1062.35
1069.71,1070.81,1072.06,1065.23
1064.82,1069.71,1072.81,1063.9
1066.82,1064.81,1070.25,1064.3
1071.04,1066.8,1074.01,1065.51
1071.68,1071.03,1072.99,1068.24
1070.68,1071.68,1076.0,1070.15
1067.12,1070.68,1071.31,1066.39
1065.12,1067.11,1069.8,1063.83
1067.21,1065.12,1068.54,1059.73
1071.1,1067.21,1073.79,1065.94
1081.2,1071.2,1082.19,1067.63
1077.28,1081.23,1081.62,1074.9
1082.21,1077.28,1085.31,1075.41
1077.69,1082.34,1082.92,1076.46
1067.86,1077.69,1079.72,1067.21
1070.45,1067.52,1071.71,1066.01
1073.48,1070.33,1075.19,1069.38
1079.85,1073.48,1080.11,1072.79
1075.56,1079.85,1080.36,1073.09
1074.11,1075.56,1079.5,1073.45
1080.03,1074.44,1082.76,1073.12
1078.56,1080.04,1081.54,1075.88
1079.38,1078.43,1083.73,1076.37
1065.8,1079.48,1081.51,1064.43
1067.98,1065.79,1071.3,1064.79
1070.94,1067.78,1071.26,1064.77
1080.82,1070.95,1082.49,1069.36
1077.74,1081.01,1084.5,1076.59
1082.59,1077.52,1083.78,1076.27
1081.37,1082.61,1086.3,1076.55
1077.69,1081.43,1087.82,1077.54
1076.54,1077.55,1079.77,1073.41
1077.25,1076.54,1083.95,1074.87
1081.69,1077.25,1086.05,1075.33
1078.38,1081.69,1083.2,1075.31
1075.24,1078.18,1078.18,1071.39
1084.37,1075.41,1086.29,1073.89
1077.1,1084.67,1085.64,1076.95
1080.59,1076.79,1083.0,1074.34
1071.88,1080.74,1081.46,1071.31
1070.48,1072.26,1073.36,1068.23
1071.95,1070.33,1073.47,1067.4
1066.88,1071.79,1072.29,1065.85
1072.19,1066.63,1074.2,1065.54
1074.93,1072.61,1078.85,1070.74
1076.88,1075.0,1077.74,1072.12
1081.84,1076.88,1082.47,1072.9
1086.03,1081.68,1088.81,1079.7
1089.15,1086.17,1090.03,1081.42
1103.42,1089.15,1104.7,1087.62
1103.51,1102.79,1107.41,1100.8
1111.89,1103.51,1117.45,1102.8
1109.98,1111.89,1113.56,1104.47
1110.55,1109.98,1114.98,1105.58
1112.0,1110.55,1115.8,1106.35
1115.47,1111.9,1119.22,1110.39
1118.52,1115.47,1121.02,1113.46
1123.57,1118.66,1126.33,1115.96
1121.35,1123.24,1125.82,1119.42
1115.04,1121.63,1122.42,1111.06
1118.88,1115.01,1122.45,1113.9
1114.99,1118.88,1125.4,1112.58
1116.4,1115.14,1119.06,1112.84
1119.33,1116.25,1122.13,1114.9
1115.52,1119.15,1122.22,1114.24
1113.32,1115.44,1116.8,1109.83
1114.22,1113.12,1118.48,1109.39
1128.23,1114.43,1130.29,1113.17
1124.58,1128.23,1131.1,1122.3
1130.14,1124.72,1135.12,1122.42
1128.46,1129.82,1131.12,1125.26
1127.0,1128.64,1129.2,1122.65
1131.16,1127.0,1134.9,1125.99
1135.55,1131.32,1141.56,1128.95
1127.9,1135.39,1139.7,1127.48
1134.19,1128.12,1138.26,1126.48
1127.41,1134.09,1138.3,1126.03
1117.79,1127.55,1131.13,1117.46
1124.38,1117.65,1124.77,1116.47
1115.89,1124.62,1125.94,1114.87
1117.81,1114.97,1120.83,1113.28
1113.25,1118.73,1121.6,1110.6
1119.49,1113.25,1123.29,1112.6
1128.21,1119.49,1131.98,1118.82
1123.34,1128.21,1131.42,1121.35
1126.7,1123.2,1128.5,1122.25
1117.94,1126.7,1128.55,1117.1
1117.26,1117.12,1121.6,1116.08
1123.7,1118.17,1124.68,1116.8
1130.17,1123.4,1133.0,1122.6
1137.0,1130.0,1138.93,1129.4
1128.21,1137.0,1137.6,1127.4
1133.97,1128.21,1139.07,1127.1
1127.25,1133.97,1137.55,1123.9
1119.69,1127.35,1128.32,1117.58
1118.17,1119.4,1124.72,1117.6
1116.61,1117.35,1120.33,1114.38
1117.76,1117.28,1121.55,1116.1
1124.62,1117.76,1125.43,1117.3
1114.51,1123.8,1126.74,1112.17
1109.05,1114.75,1117.19,1107.65
1108.3,1108.8,1112.84,1104.5
1110.64,1108.3,1115.33,1106.9
1114.79,1111.18,1116.19,1107.53
1115.63,1113.96,1118.45,1111.58
1112.1,1115.65,1118.74,1109.56
1118.36,1112.1,1122.49,1111.9
1119.84,1118.36,1126.64,1114.28
1122.06,1119.02,1124.96,1116.59
1128.57,1122.75,1129.18,1121.3
1129.9,1128.6,1132.14,1126.7
1123.99,1129.6,1131.6,1123.7
1120.25,1123.99,1130.65,1117.1
1120.01,1119.42,1126.59,1116.97
1121.66,1120.83,1123.08,1116.4
1126.33,1122.0,1130.31,1121.1
1122.82,1126.33,1131.1,1122.2
1118.95,1122.82,1126.1,1118.6
1117.13,1118.95,1123.7,1117.0
1114.95,1117.13,1119.9,1113.1
1120.12,1115.3,1121.97,1114.6
1117.88,1120.12,1121.01,1117.3
1115.55,1117.06,1118.36,1111.46
1114.15,1115.51,1116.64,1109.13
1110.15,1113.99,1114.67,1106.82
1113.76,1110.0,1114.63,1109.1
1118.51,1112.93,1121.86,1111.88
1125.5,1119.43,1126.48,1117.36
1133.53,1125.5,1134.57,1125.0
1132.13,1133.53,1134.3,1127.8
1134.63,1131.84,1139.78,1129.8
1132.12,1134.63,1139.18,1131.59
1143.3,1132.12,1144.56,1130.14
1135.55,1143.3,1147.26,1133.8
1131.3,1135.55,1138.0,1129.9
1131.87,1131.5,1135.7,1127.1
1123.24,1131.05,1135.47,1121.38
1128.53,1123.79,1129.47,1122.7
1138.6,1128.53,1140.16,1127.7
1132.15,1138.6,1140.89,1129.2
1133.25,1131.7,1136.63,1127.8
1135.78,1133.25,1140.48,1131.8
1139.86,1135.78,1140.63,1129.4
1137.38,1139.86,1141.65,1134.4
1140.28,1137.38,1145.7,1135.63
1143.74,1141.1,1145.08,1136.8
1139.69,1143.74,1145.1,1137.1
1142.02,1139.69,1143.56,1137.8
1124.31,1141.18,1142.07,1122.04
1118.1,1125.26,1130.2,1111.2
1120.56,1118.33,1126.12,1116.6
1121.93,1120.56,1126.53,1119.3
1116.43,1121.93,1126.2,1116.0
1121.68,1116.43,1122.86,1114.44
1130.69,1121.68,1132.7,1120.4
1139.35,1130.6,1141.0,1129.8
1131.49,1138.5,1140.82,1129.7
1132.7,1132.34,1137.93,1129.38
1127.93,1132.7,1134.72,1125.02
1121.4,1127.93,1133.41,1119.5
1125.68,1121.24,1131.46,1121.06
1130.25,1126.13,1131.34,1125.83
1128.12,1130.25,1134.71,1127.1
1132.1,1128.42,1132.6,1128.0
1133.5,1130.0,1134.44,1128.8
1129.79,1133.5,1134.5,1126.6
1130.51,1129.79,1131.83,1127.5
1123.48,1130.51,1132.72,1122.3
1117.55,1123.48,1125.09,1116.6
1120.44,1117.55,1124.07,1117.2
1109.54,1120.56,1120.62,1108.65
1111.51,1109.54,1114.4,1104.7
1114.16,1111.51,1117.0,1110.8
1118.7,1114.16,1123.9,1112.3
1124.85,1118.7,1126.5,1116.6
1128.37,1124.89,1131.27,1122.65
1129.53,1128.54,1132.6,1126.5
1124.82,1129.53,1130.6,1123.4
1125.55,1124.82,1127.52,1121.39
1132.7,1125.55,1135.89,1124.6
1129.55,1132.73,1134.15,1128.75
1127.53,1129.2,1132.9,1126.4
1129.71,1127.53,1130.05,1121.16
1122.78,1129.71,1131.95,1120.8
1129.04,1122.76,1129.88,1119.89
1124.87,1129.0,1129.71,1123.9
1125.4,1125.17,1126.82,1123.2
1123.66,1123.36,1127.81,1122.38
1120.08,1124.66,1124.66,1118.9
1117.05,1120.08,1122.42,1113.8
1114.3,1117.05,1117.7,1110.8
1112.83,1114.3,1114.95,1112.69
1120.12,1113.7,1122.91,1113.7
1125.89,1120.12,1131.05,1119.2
1116.85,1125.89,1128.92,1115.7
1117.66,1116.1,1121.44,1114.9
1122.83,1117.66,1126.9,1116.8
1118.18,1122.83,1125.58,1117.1
1117.79,1118.18,1123.07,1116.3
1118.23,1117.79,1120.72,1113.3
1121.8,1118.53,1124.92,1118.3
1122.85,1122.15,1125.29,1118.82
1120.78,1122.5,1125.22,1118.78
1122.7,1120.78,1125.35,1119.81
1126.08,1122.7,1126.64,1120.8
1134.4,1126.36,1134.7,1124.2
1131.77,1133.8,1134.28,1128.9
1126.46,1131.77,1132.77,1125.8
1128.75,1126.46,1131.37,1125.8
1118.78,1128.75,1129.82,1117.3
1118.87,1118.51,1120.73,1115.4
1118.01,1118.87,1122.5,1116.3
1111.04,1118.01,1119.74,1109.4
1112.4,1111.04,1114.67,1109.5
1119.4,1112.4,1120.31,1111.6
1119.86,1119.0,1123.39,1118.4
1117.27,1119.86,1122.41,1116.8
1121.8,1117.57,1122.39,1117.2
1124.81,1121.8,1127.25,1120.4
1124.5,1124.81,1127.92,1121.3
1125.99,1124.05,1127.78,1122.76
1121.29,1125.99,1128.17,1120.8
1125.59,1121.29,1126.2,1119.9
1126.4,1125.59,1129.58,1123.8
1126.44,1126.4,1130.87,1125.7
1126.4,1126.44,1127.73,1123.3
1122.92,1126.1,1129.52,1122.5
1123.22,1122.92,1125.24,1120.8
1125.63,1123.22,1127.45,1122.0
1122.99,1125.63,1127.7,1121.2
1116.06,1123.31,1124.31,1115.5
1115.61,1116.06,1120.22,1114.64
1118.22,1115.61,1120.91,1114.9
1125.9,1118.5,1126.77,1117.1
1127.67,1125.6,1128.22,1124.1
1126.46,1127.66,1128.36,1123.75
1125.81,1126.46,1129.48,1125.28
1128.38,1125.81,1130.77,1125.5
1134.87,1128.38,1135.9,1126.8
1133.9,1134.87,1138.03,1132.16
1131.77,1134.1,1137.4,1131.1
1128.44,1131.77,1132.69,1127.4
1130.5,1128.44,1134.66,1127.5
1136.42,1130.5,1137.79,1129.9
1135.7,1136.42,1140.31,1132.45
1132.52,1135.05,1137.43,1131.0
1130.96,1132.52,1134.3,1128.6
1126.05,1130.89,1132.9,1123.7
1128.41,1126.05,1130.87,1124.51
1136.11,1128.41,1138.74,1127.93
1132.86,1135.82,1137.3,1132.0
1135.87,1132.86,1136.55,1130.9
1139.24,1135.87,1139.94,1133.85
1135.95,1139.24,1140.42,1135.5
1137.4,1136.0,1138.79,1135.2
1133.72,1137.02,1137.96,1131.42
1137.42,1133.22,1138.32,1132.0
1134.67,1137.4,1138.7,1133.4
1136.33,1134.17,1138.36,1133.0
1137.69,1136.83,1139.13,1135.45
1142.11,1137.12,1146.24,1135.62
1141.08,1143.06,1144.81,1139.08
1137.97,1141.08,1144.81,1137.2
1141.96,1137.97,1142.74,1137.4
1134.72,1141.96,1143.81,1132.7
1135.1,1134.72,1136.86,1132.2
1137.69,1135.1,1138.66,1134.25
1132.28,1137.69,1138.6,1131.8
1137.11,1131.78,1138.51,1131.53
1136.58,1137.61,1138.6,1135.92
1140.99,1135.92,1143.71,1135.49
1143.11,1140.99,1145.65,1139.46
1156.05,1143.06,1158.35,1142.88
1160.01,1156.05,1166.29,1156.05
1158.9,1160.01,1163.0,1157.1
1159.88,1158.99,1161.88,1157.25
1164.25,1159.89,1169.78,1159.23
1165.73,1164.25,1166.59,1160.67
1167.06,1165.63,1168.34,1161.3
1164.33,1166.81,1172.43,1163.96
1169.15,1164.34,1174.74,1164.33
1172.35,1168.28,1173.92,1165.74
1173.1,1173.22,1174.11,1167.9
1180.09,1173.11,1186.36,1171.3
1175.2,1180.09,1183.98,1173.78
1188.78,1175.2,1191.1,1175.2
1187.82,1188.78,1190.7,1185.05
1186.79,1187.82,1192.45,1186.12
1192.33,1186.79,1194.0,1186.61
1194.73,1192.33,1196.86,1189.64
1194.73,1194.61,1195.33,1191.05
1192.78,1195.24,1197.31,1191.9
1190.78,1192.19,1197.01,1187.61
1189.8,1191.66,1195.15,1188.3
1185.77,1189.8,1192.15,1185.53
1184.55,1186.2,1187.8,1182.65
1188.94,1184.54,1190.43,1183.29
1194.03,1188.94,1197.1,1187.67
1189.73,1194.03,1194.65,1187.86
1188.8,1189.73,1194.28,1188.47
1179.64,1188.52,1191.52,1178.41
1178.26,1179.42,1184.96,1177.22
1180.84,1178.11,1182.98,1173.9
1178.67,1180.84,1182.78,1178.3
1182.07,1178.67,1187.35,1177.75
1184.02,1181.84,1188.51,1180.5
1179.21,1184.02,1186.6,1178.5
1183.53,1178.38,1184.76,1177.98
1183.32,1184.43,1188.08,1181.75
1186.88,1182.42,1187.86,1181.17
1186.55,1186.89,1188.77,1185.0
1174.87,1186.3,1188.49,1173.99
1172.48,1174.87,1179.33,1171.55
1159.42,1172.94,1174.3,1156.47
1159.2,1159.52,1165.2,1157.01
1154.67,1159.58,1162.0,1154.35
1156.17,1154.67,1157.64,1153.0
1154.67,1156.17,1161.05,1152.4
1157.12,1154.56,1158.53,1152.62
1156.38,1158.1,1159.43,1154.3
1161.77,1156.43,1165.52,1149.4
1167.47,1161.77,1169.23,1160.74
1170.72,1167.47,1173.43,1166.14
1168.34,1170.72,1172.46,1167.3
1175.02,1167.77,1175.68,1167.14
1180.94,1175.48,1183.02,1175.0
1183.22,1180.92,1185.17,1178.64
1176.57,1183.22,1183.46,1175.59
1175.16,1176.57,1178.82,1170.63
1177.32,1175.16,1180.77,1174.2
1180.41,1177.68,1182.82,1177.33
1179.63,1179.83,1182.26,1176.2
1180.62,1179.7,1183.05,1177.9
1172.78,1180.62,1184.52,1172.76
1176.11,1172.78,1177.02,1170.39
1176.87,1176.11,1179.9,1175.2
1179.89,1176.87,1181.1,1175.75
1178.41,1179.9,1181.4,1176.6
1184.16,1178.41,1185.57,1177.8
1184.24,1184.16,1187.12,1181.8
1183.71,1184.11,1186.51,1180.8
1181.38,1182.94,1184.23,1178.63
1188.32,1182.04,1189.58,1180.33
1196.38,1188.32,1198.32,1186.48
1204.61,1195.48,1207.09,1190.9
1218.33,1205.82,1221.29,1203.0
1213.43,1218.33,1221.13,1209.7
1213.02,1212.58,1219.8,1211.14
1208.08,1213.87,1216.6,1206.31
1214.45,1208.08,1217.48,1207.15
1219.14,1214.72,1221.14,1214.15
1206.64,1219.14,1224.96,1206.01
1216.86,1206.64,1219.4,1206.2
1213.33,1216.86,1219.76,1212.7
1208.47,1213.33,1216.3,1205.5
1212.62,1208.49,1214.31,1208.49
1206.4,1212.62,1214.3,1206.0
1202.44,1206.4,1210.36,1199.5
1210.42,1202.49,1212.22,1202.49
1213.66,1211.28,1217.93,1207.56
1212.74,1213.65,1221.5,1212.46
1212.74,1212.74,1216.38,1210.7
1213.29,1212.74,1216.08,1211.74
1209.12,1213.29,1217.88,1207.9
1210.5,1209.12,1212.58,1206.99
1214.61,1210.05,1215.58,1209.9
1211.54,1214.67,1217.8,1211.24
1204.63,1211.54,1213.0,1203.6
1198.02,1204.14,1205.48,1195.7
1192.77,1198.03,1199.4,1189.8
1192.93,1192.87,1195.88,1189.29
1191.51,1192.09,1193.86,1188.76
1190.68,1192.35,1195.51,1189.4
1182.44,1190.68,1191.61,1177.9
1179.72,1182.44,1184.72,1175.75
1185.02,1181.8,1186.6,1181.8
1187.62,1185.02,1191.7,1183.79
1191.73,1187.62,1195.07,1187.04
1195.35,1191.78,1198.0,1190.5
1194.13,1195.35,1196.3,1187.4
1195.04,1194.14,1199.39,1191.0
1195.53,1195.04,1199.06,1192.75
1199.82,1195.53,1202.67,1194.5
1200.46,1199.82,1203.29,1197.99
1202.99,1201.23,1204.02,1197.2
1199.09,1203.18,1204.3,1195.9
1203.37,1199.09,1204.61,1196.62
1205.37,1203.37,1207.89,1201.5
1201.89,1205.37,1206.99,1201.45
1192.25,1201.89,1203.58,1191.85
1197.33,1192.3,1198.92,1192.3
1200.02,1197.33,1200.31,1192.51
1198.5,1200.02,1200.4,1196.8
1190.46,1198.5,1202.08,1189.45
1183.48,1190.74,1193.1,1178.29
1184.7,1183.4,1187.23,1180.8
1184.88,1183.79,1186.83,1181.88
1186.51,1185.79,1191.32,1184.3
1179.07,1185.98,1188.07,1175.15
1178.91,1179.07,1183.19,1178.62
1172.49,1178.65,1180.56,1168.83
1173.09,1173.33,1175.0,1169.87
1170.67,1173.07,1177.3,1170.48
1175.21,1169.77,1175.21,1166.99
1171.82,1175.28,1175.96,1170.91
1168.61,1172.1,1172.2,1168.01
1167.55,1167.78,1169.74,1162.47
1165.41,1168.39,1171.0,1164.91
1170.24,1165.41,1171.72,1159.8
1164.8,1169.37,1171.13,1163.49
1162.95,1164.53,1164.53,1157.51
1156.82,1163.86,1163.94,1154.35
1161.58,1156.99,1162.98,1155.99
1155.31,1161.43,1163.6,1153.11
1158.76,1154.47,1159.37,1153.74
1165.45,1159.25,1167.68,1158.45
1166.53,1165.46,1167.34,1160.68
1171.51,1165.95,1173.91,1164.71
1169.08,1172.39,1173.17,1168.62
1163.65,1169.08,1170.31,1163.41
1167.23,1163.9,1168.56,1162.93
1168.35,1167.23,1171.23,1165.83
1170.82,1168.35,1172.71,1167.73
1176.86,1170.23,1179.31,1169.56
1180.33,1177.65,1181.42,1175.52
1173.9,1180.75,1180.77,1173.1
1173.32,1173.8,1179.21,1170.7
1176.97,1173.42,1179.19,1172.63
1178.82,1176.71,1181.1,1175.98
1181.7,1179.13,1183.16,1177.91
1185.78,1181.96,1187.61,1178.35
1190.06,1185.48,1193.99,1184.4
1191.32,1188.94,1195.88,1187.8
1188.92,1192.18,1193.65,1187.95
1186.21,1188.62,1192.74,1185.63
1190.55,1186.31,1193.21,1186.01
1190.49,1191.43,1194.86,1189.6
1189.61,1190.49,1196.14,1189.61
1172.89,1189.61,1192.7,1170.73
1176.21,1172.81,1178.74,1168.44
1168.48,1176.9,1177.9,1167.98
1164.15,1168.48,1170.8,1162.6
1166.66,1163.24,1168.89,1161.99
1163.27,1167.62,1168.24,1163.03
1159.4,1163.23,1166.05,1157.87
1164.04,1159.39,1165.2,1159.38
1163.52,1164.04,1166.61,1160.71
1160.76,1163.52,1164.09,1160.68
1162.3,1161.04,1163.42,1160.34
1159.68,1162.15,1162.83,1158.12
1157.97,1160.97,1161.3,1154.89
1155.07,1157.97,1159.19,1153.14
1155.02,1155.07,1155.56,1154.23
1157.94,1154.62,1160.93,1153.66
1165.95,1158.85,1169.24,1156.27
1167.56,1165.51,1173.41,1165.48
1168.3,1167.54,1169.15,1163.7
1162.41,1167.46,1179.4,1160.16
1159.72,1163.34,1164.0,1158.34
1158.97,1159.73,1164.74,1158.09
1154.95,1158.92,1160.0,1153.9
1158.2,1154.95,1160.14,1151.11
1158.91,1158.2,1163.4,1156.27
1160.73,1158.91,1162.24,1157.34
1161.44,1161.03,1162.29,1156.82
1159.61,1161.46,1162.7,1156.56
1170.01,1159.61,1171.11,1158.19
1165.76,1170.01,1170.2,1162.3
1169.54,1165.76,1171.17,1164.65
1170.2,1169.41,1171.1,1166.55
1177.7,1170.24,1180.24,1170.2
1176.11,1177.1,1181.69,1174.86
1179.68,1177.11,1180.81,1174.53
1188.64,1179.68,1194.03,1178.74
1195.97,1188.64,1198.9,1184.56
1190.79,1195.96,1199.85,1190.53
1183.9,1190.74,1194.84,1183.9
1184.4,1183.9,1193.34,1180.64
1186.28,1184.4,1186.88,1178.32
1192.39,1186.28,1196.69,1185.35
1188.17,1192.39,1194.9,1185.73
1182.25,1188.17,1188.88,1181.05
1179.51,1182.29,1184.79,1176.8
1184.58,1179.51,1185.03,1178.78
1183.46,1184.59,1186.34,1180.94
1185.36,1183.14,1185.36,1179.2
1191.04,1185.36,1192.1,1183.85
1193.0,1191.45,1193.89,1187.72
1205.21,1193.0,1208.91,1191.68
1207.07,1204.87,1214.83,1202.81
1219.17,1206.96,1222.52,1206.96
1216.04,1219.58,1220.27,1209.1
1212.81,1216.04,1220.69,1211.92
1212.68,1212.36,1218.42,1206.53
1200.32,1212.75,1218.21,1198.98
1189.71,1200.21,1207.15,1188.11
1181.0,1190.11,1196.15,1178.76
1185.23,1181.0,1189.11,1181.0
1188.82,1184.96,1192.53,1179.8
1188.8,1188.82,1194.35,1184.86
1200.94,1188.66,1206.26,1188.56
1185.75,1201.03,1201.55,1184.55
1192.71,1185.74,1197.73,1184.07
1211.21,1193.07,1213.95,1191.43
1211.78,1211.21,1226.75,1205.25
1232.87,1212.1,1233.58,1209.23
1239.76,1232.41,1246.8,1231.93
1256.5,1239.76,1269.15,1231.6
1258.36,1256.5,1292.93,1247.45
1254.95,1258.36,1264.6,1237.22
1273.0,1254.85,1283.05,1254.4
1234.21,1273.0,1273.04,1232.9
1233.0,1234.21,1239.08,1226.07
1213.4,1233.0,1235.43,1212.48
1212.73,1213.4,1227.29,1205.31
1224.71,1212.73,1227.21,1212.18
1218.8,1224.71,1225.21,1214.28
1236.7,1218.8,1239.27,1216.8
1227.85,1236.7,1243.29,1225.56
1236.61,1227.85,1240.65,1224.18
1224.64,1236.42,1239.51,1223.58
1215.43,1224.64,1225.56,1208.79
1216.26,1215.43,1223.19,1214.09
1211.08,1216.26,1222.36,1208.67
1211.55,1211.11,1216.1,1206.64
1215.96,1212.04,1221.7,1211.59
1212.5,1215.97,1219.45,1211.31
1224.72,1212.5,1225.77,1209.61
1228.98,1224.72,1230.53,1222.94
1216.24,1228.98,1229.45,1213.95
1220.62,1216.26,1222.63,1214.71
1233.56,1220.62,1241.82,1220.12
1234.05,1233.53,1237.91,1229.92
1233.54,1234.05,1237.23,1227.72
1230.62,1233.54,1238.24,1229.93
1222.45,1230.5,1235.1,1220.81
1221.81,1222.64,1227.95,1216.86
1211.1,1221.81,1223.45,1210.42
1213.94,1211.1,1215.69,1203.52
1224.93,1213.94,1225.87,1213.1
1224.18,1224.8,1230.53,1223.36
1222.57,1224.18,1224.82,1218.2
1229.55,1222.57,1230.03,1220.57
1220.11,1229.6,1230.06,1217.08
1219.8,1220.11,1221.82,1214.51
1223.41,1219.7,1226.18,1214.18
1226.84,1223.41,1228.95,1220.19
1227.51,1226.84,1229.4,1222.17
1227.53,1227.51,1234.03,1226.12
1233.19,1227.53,1235.58,1226.3
1225.27,1233.09,1235.04,1224.44
1225.18,1225.27,1227.55,1221.06
1227.4,1225.18,1232.7,1224.17
1233.27,1227.4,1234.52,1226.44
1240.66,1233.27,1244.51,1232.81
1240.95,1240.56,1244.89,1237.61
1230.99,1240.95,1242.7,1230.11
1238.26,1230.99,1239.51,1230.43
1238.03,1238.26,1242.59,1233.71
1231.59,1238.03,1240.7,1230.18
1223.05,1231.47,1232.19,1221.74
1220.12,1223.05,1227.33,1216.33
1215.95,1220.12,1220.67,1214.12
1216.54,1215.95,1220.2,1212.94
1202.1,1216.54,1218.76,1200.35
1195.96,1201.85,1205.56,1194.25
1198.52,1195.9,1202.93,1194.99
1190.79,1198.52,1200.79,1184.24
1206.2,1190.79,1208.4,1188.11
1203.77,1206.2,1210.48,1200.61
1208.65,1203.61,1217.13,1203.16
1212.29,1208.65,1215.22,1204.09
1215.53,1212.29,1219.26,1210.35
1212.59,1215.53,1218.09,1207.76
1211.98,1212.6,1214.16,1205.62
1209.53,1211.89,1216.35,1208.77
1208.46,1209.53,1216.4,1205.47
1206.2,1208.45,1208.87,1198.71
1202.36,1206.2,1209.08,1200.91
1203.92,1202.36,1204.83,1197.0
1199.66,1203.63,1205.96,1197.46
1199.44,1199.66,1204.68,1195.09
1201.67,1199.44,1205.05,1197.92
1199.25,1201.67,1204.15,1196.68
1199.43,1199.25,1202.47,1197.77
1192.05,1199.66,1200.1,1191.11
1196.84,1192.04,1197.78,1189.23
1192.85,1196.84,1199.53,1192.08
1197.08,1192.68,1199.13,1191.04
1200.62,1197.06,1206.03,1196.18
1203.87,1200.52,1204.48,1198.69
1205.01,1203.87,1208.74,1203.07
1201.0,1205.01,1205.49,1198.81
1205.23,1201.0,1207.6,1200.08
1203.94,1205.23,1207.35,1202.92
1201.02,1203.53,1206.93,1200.46
1194.04,1201.02,1202.02,1192.34
1197.38,1194.03,1199.91,1192.29
1201.95,1197.38,1203.85,1195.58
1201.59,1201.95,1204.59,1198.71
1196.07,1201.49,1202.32,1194.12
1199.55,1196.07,1202.16,1190.1
1190.04,1199.54,1200.05,1189.76
1189.73,1190.04,1198.22,1187.59
1194.09,1189.73,1196.11,1186.27
1192.7,1194.1,1196.79,1191.31
1193.32,1192.7,1197.12,1191.18
1186.24,1193.32,1193.81,1183.31
1184.0,1186.24,1187.47,1182.51
1189.18,1184.0,1191.28,1183.07
1185.58,1189.19,1189.64,1183.9
1185.62,1186.08,1187.97,1181.69
1183.23,1186.12,1187.77,1182.33
1184.92,1183.74,1186.32,1181.24
1186.94,1185.15,1188.06,1183.92
1183.19,1185.9,1187.27,1183.63
1182.7,1184.14,1186.7,1182.89
1181.74,1183.79,1184.57,1176.04
1185.24,1182.24,1190.91,1181.53
1191.72,1185.36,1193.51,1183.1
1188.66,1192.12,1193.03,1186.47
1187.35,1189.04,1190.22,1184.7
1184.39,1187.48,1188.94,1184.16
1187.44,1184.79,1188.51,1182.82
1180.48,1187.56,1188.29,1180.03
1187.94,1180.51,1188.87,1178.91
1185.45,1188.07,1188.69,1181.68
1189.13,1185.58,1191.71,1184.18
1191.48,1189.63,1192.56,1185.47
1187.3,1191.73,1193.21,1186.94
1187.27,1187.33,1189.67,1185.85
1190.1,1187.77,1190.87,1185.8
1184.79,1190.23,1191.79,1184.05
1188.11,1184.92,1188.73,1183.88
1187.89,1188.21,1190.27,1185.6
1181.51,1187.99,1188.86,1180.21
1179.76,1181.89,1183.53,1176.74
1172.88,1180.26,1181.93,1169.9
1169.2,1172.97,1178.18,1168.43
1164.81,1169.7,1170.78,1159.4
1163.61,1165.0,1168.31,1156.46
1163.61,1164.84,1166.03,1158.93
1170.65,1163.65,1172.46,1160.69
1169.1,1170.78,1176.31,1167.08
1174.32,1169.6,1178.03,1168.35
1166.85,1174.44,1175.23,1166.81
1168.73,1167.35,1171.6,1166.38
1164.65,1168.82,1171.58,1163.73
1162.83,1164.75,1165.84,1160.7
1166.26,1162.93,1168.28,1162.18
1157.12,1166.35,1167.33,1156.59
1164.37,1157.29,1166.07,1156.42
1157.26,1164.87,1166.56,1156.14
1151.11,1157.38,1159.31,1150.43
1143.52,1151.22,1151.87,1141.86
1147.79,1143.65,1152.14,1143.11
1148.3,1148.29,1151.93,1144.46
1147.14,1148.8,1150.0,1142.28
1145.14,1147.2,1149.46,1141.53
1142.13,1145.23,1148.14,1140.73
1140.06,1142.21,1143.96,1137.26
1138.39,1140.63,1141.88,1137.25
1132.54,1138.77,1140.1,1130.61
1134.74,1133.07,1137.55,1131.96
1127.95,1135.14,1136.94,1126.23
1132.44,1128.45,1134.16,1127.06
1129.21,1132.51,1133.43,1124.69
1134.93,1129.28,1138.97,1126.57
1130.06,1135.14,1136.08,1130.19
1136.49,1130.56,1139.16,1126.23
1132.95,1136.6,1137.6,1132.59
1131.32,1133.1,1137.16,1129.79
1127.65,1131.39,1147.82,1125.47
1122.88,1129.66,1134.41,1121.6
1121.4,1123.38,1127.18,1118.45
1119.06,1121.91,1122.35,1110.42
1117.07,1119.45,1120.29,1113.6
1112.39,1117.2,1118.13,1108.93
